ISBN,Book-Title,Vote-Count,Vote-Average,Score
0684844818,'INTRUSIONS',10,7.4,7.472360146547286
034536743X,'The 158-Pound Marriage',10,7.1,7.258074432261571
3499125803,'Wassermusik. Roman.',6,6.5,6.9613042051662
0373872038,'Her Perfect Match',6,7.166666666666667,7.361304205166199
0373244223,"'Abundance Of Babies (Baby Of The Month Club) (Silhouette Special Edition, No. 1422)'",5,5.6,6.512560227962444
0373790856,"'Show & Tell (Harlequin Blaze, No 81)'",5,8.2,7.957004672406888
0373706456,"'Too Many Bosses (Women Who Dare) (Harlequin Superromance, No 645)'",4,6.25,6.951630256457749
0061093327,'Low Country',15,7.466666666666667,7.505949581666421
051511801X,'Devotion',4,6.75,7.201630256457749
0515131210,'Shattered',19,7.157894736842105,7.244045306594
038078145X,'Stranger in My Arms',6,6.166666666666667,6.7613042051662
0786012846,'The Night Caller',4,8.0,7.826630256457749
0312867867,"'Faith of the Fallen (Sword of Truth, Book 6)'",4,7.75,7.701630256457749
0880387165,'The Players Handbook: Advanced Dungeons and Dragons Second Edition',6,6.333333333333333,6.861304205166199
0880385979,'Stormblade: Heroes (Dragonlance Saga Novel: Heroes)',5,7.6,7.623671339073555
1560761156,"'Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)'",8,7.875,7.8010868376385
0880386258,'Weasel's Luck (Dragonlance: Heroes)',5,6.4,6.957004672406889
1560761164,"'Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)'",5,7.4,7.512560227962444
0880381744,'Dragons of Winter Night',11,8.909090909090908,8.574202803444132
0880381752,"'Dragons of Spring Dawning (Dragonlance Chronicles, Vol 3)'",10,8.6,8.329503003690142
0880385197,"'Love and War (Dragonlance Tales, Vol 3)'",7,8.857142857142858,8.419367459242
0836267478,'Camp Foxtrot',4,8.75,8.201630256457749
0786918071,"'Dragons of a Fallen Sun (Dragonlance: The War of Souls, Volume I)'",11,8.727272727272727,8.4408694701108
1560761563,"'Knight of the Black Rose (Ravenloft Terror of Lord Soth, Vol. 1)'",5,7.0,7.290338005740222
0880389109,"'Kaz, the Minotaur (Dragonlance Saga Novel: Heroes)'",4,7.75,7.701630256457749
0812548094,"'Stone of Tears (Sword of Truth, Book 2)'",22,7.909090909090909,7.869732386602385
0446362662,'Summer of Night (Aspect Fantasy)',5,7.2,7.4014491168513326
0380708388,'Warbirds',4,9.25,8.451630256457749
0330300326,'Republican Party Reptile',4,7.25,7.451630256457749
8478447229,'La Joven de Las Naranjas',5,6.8,7.17922689462911
0425143503,'A Taste for Murder',5,7.2,7.4014491168513326
0553244388,'Champagne for One',6,7.166666666666667,7.361304205166199
0061097632,'The Eleventh Plague',6,8.333333333333334,8.0613042051662
1560252480,'Requiem for a Dream',5,8.6,8.17922689462911
0671701118,'IN THE NIGHT CAFE',4,8.25,7.951630256457749
0140042229,'Dubliners',5,8.0,7.845893561295777
0826317979,'The Circuit: Stories from the Life of a Migrant Child',5,8.6,8.17922689462911
0836213122,'There's Treasure Everywhere--A Calvin and Hobbes Collection',15,8.933333333333334,8.663844318508527
0688121195,"'Voluntary Simplicity (rev) : Toward A Way Of Life That Is Outwardly Simple, Inwardly Rich'",7,7.571428571428571,7.601185641060182
0451206711,'Orchid Blues (Holly Barker Novels (Paperback))',17,7.647058823529412,7.64824009769819
3404135091,'Assassini. Der Vatikan- Thriller.',6,7.666666666666667,7.6613042051662
0312867875,'Legends: Short Novels by the Masters of Modern Fantasy',8,7.875,7.8010868376385
0312857063,"'Stone of Tears (Sword of Truth, Book 2)'",4,7.75,7.701630256457749
0312857055,"'Wizard's First Rule (Sword of Truth, Book 1)'",4,7.75,7.701630256457749
0312890540,"'Soul of the Fire (Sword of Truth, Book 5)'",5,8.6,8.17922689462911
0812506898,'The Phoenix Guards (Phoenix Guards)',7,7.714285714285714,7.692094731969272
1573240397,'Uppity Women of Medieval Times',6,8.666666666666666,8.2613042051662
0931580536,'Ain't Nobody's Business If You Do : The Absurdity of Consensual Crimes in Our Free Country',4,8.75,8.201630256457749
0812565495,'Moonlight and Vines (Newford)',5,9.4,8.623671339073555
0439098645,'Aquamarine',7,8.285714285714286,8.055731095605637
0395137195,'Bronze Bow',7,8.428571428571429,8.146640186514727
0439324599,'Cut',15,7.8,7.769107476403263
0312255012,'A Prayer for the Dying',9,7.222222222222222,7.354849388589384
0061094048,'Imperfect Strangers',5,7.4,7.512560227962444
1551660253,'Thrill Of Victory',5,5.8,6.623671339073555
0152045643,'The Bookstore Mouse',4,7.75,7.701630256457749
0689848935,'Give a Boy a Gun',4,9.25,8.451630256457749
0889740445,'Ravensong: A Novel',4,7.25,7.451630256457749
0449210820,'Woman on the Edge of Time',12,8.083333333333334,7.9758151282288745
0330269828,'Vintage Stuff',7,7.0,7.237549277423817
1573225053,'Desolation Angels',7,8.0,7.8739129137874535
0440227704,'Many Waters (Laurel Leaf Books)',9,7.111111111111111,7.277926311666307
0679753834,'The Risk Pool (Vintage Contemporaries)',8,7.25,7.384420170971833
1853260991,'Kim',4,8.25,7.951630256457749
0345427025,'The Flamingo Rising (Ballantine Reader's Circle)',7,8.0,7.8739129137874535
0140621393,'Journey to the Centre of the Earth (Penguin Popular Classics)',4,8.0,7.826630256457749
3423202777,'Der kleine Hobbit.',4,8.5,8.076630256457749
0879518642,'The Dice Man',4,7.75,7.701630256457749
0671024612,'Revenge (L.a. Connections)',5,7.2,7.4014491168513326
0671024590,'Obsession (L.a. Connections)',4,7.75,7.701630256457749
0671024582,'Power (L.a. Connections)',6,7.333333333333333,7.461304205166199
0440409233,'The Haymeadow',4,8.25,7.951630256457749
0380710870,'Muggie Maggie (Cleary Reissue)',5,7.4,7.512560227962444
0590457217,'Searching for Dragons (Peanut Butter and Jelly)',11,8.0,7.907536136777466
0425101339,'The Tracker',5,8.8,8.290338005740221
0140013997,'My Family and Other Animals.',12,8.5,8.288315128228875
0061099252,'Family Pictures',10,6.6,6.9009315751187135
0310228638,"'If You Want to Walk on Water, You've Got to Get Out of the Boat'",5,8.6,8.17922689462911
0375505997,'The Truth Is... My Life in Love and Music',7,8.285714285714286,8.055731095605637
0385246641,'Love and Marriage',4,7.5,7.576630256457749
0786010924,'All the Way Home',7,8.714285714285714,8.328458368332909
031226772X,'Sellevision : A Novel',6,7.333333333333333,7.461304205166199
0553273825,'Notes to Myself',5,7.8,7.734782450184666
0440211468,'Fortune Is a Woman',4,6.75,7.201630256457749
074323748X,'The Moment She Was Gone : A Novel',10,6.2,6.615217289404429
0345371135,'Quincunx',7,8.0,7.8739129137874535
0385260083,'The Robber Bride',16,7.3125,7.380652102583101
1569472041,'Adrian Mole: The Cappuccino Years',4,7.5,7.576630256457749
0812511069,'Destiny's Road',5,6.8,7.17922689462911
0553577239,"'The Bone Doll's Twin (Tamir Trilogy, Book 1)'",7,9.0,8.51027655015109
0375724400,'When We Were Orphans (Vintage International (Paperback))',17,6.411764705882353,6.64824009769819
3499227304,'Ausweitung der Kampfzone.',9,6.333333333333333,6.7394647732047686
3492238696,'Balzac und die kleine chinesische Schneiderin.',14,8.142857142857142,8.034057891759
0060161582,'The Lost Continent: Travels in Small Town America',7,7.428571428571429,7.51027655015109
0671746103,'MY TEACHER FRIED MY BRAINS (RACK SIZE) (MY TEACHER BOOKS)',5,6.4,6.957004672406889
0064408337,'Joey Pigza Swallowed the Key (Joey Pigza Books (Paperback))',5,7.6,7.623671339073555
0373710615,"'Wonders Never Cease (Count On A Cop) (Harlequin Superromance, No. 1061)'",9,6.777777777777778,7.047157080897077
0449227944,"'Asylum (Blackstone Chronicles, No 6)'",7,8.0,7.8739129137874535
0446609250,'Swear by the Moon',4,6.75,7.201630256457749
0812567943,'The Magnificent Savages',4,6.75,7.201630256457749
349802972X,'Zonenkinder.',5,5.4,6.401449116851333
0441007465,'Neuromancer (Ace Science Fiction)',4,6.5,7.076630256457749
0060926430,'A People's History of the United States: 1492-Present',4,9.5,8.576630256457749
0060176733,'The Distinguished Guest',4,7.0,7.326630256457749
0440773504,'Ramona Quimby Age 8',4,9.25,8.451630256457749
0440221854,'Tapestry of Spies',6,6.5,6.9613042051662
0812564618,'Vulcan's Forge (Philip Mercer)',6,6.833333333333333,7.1613042051662
1558533109,'The Little Book Of Christmas Joys : 432 Things to Do for Yourself and Others that Just Might Make this the Best Christmas Ever',4,8.0,7.826630256457749
0786888482,'Social Crimes : A Novel',4,6.25,6.951630256457749
8423307247,'Las Ratas',5,7.6,7.623671339073555
0425140318,'Private Pleasures',8,7.25,7.384420170971833
076111937X,'Amazing Gracie',6,8.0,7.861304205166199
0880386126,'Azure Bonds (Forgotten Realms Novel)',4,8.25,7.951630256457749
0399133194,'Lightning',5,8.6,8.17922689462911
0553100742,'Critical Judgment',8,7.375,7.467753504305166
0060191813,'Orchid Beach',7,7.714285714285714,7.692094731969272
0895264544,'Unlimited Access: An FBI Agent Inside the Clinton White House',5,4.4,5.845893561295777
0060561661,'Three Nights...',4,8.25,7.951630256457749
155166710X,'A Summer Affair',4,7.0,7.326630256457749
0684822776,'The Riders',8,7.375,7.467753504305166
1401039081,'Killer Asylum',4,9.0,8.326630256457749
039913932X,'Undue Influence',5,7.2,7.4014491168513326
0684859718,'Deadly Decisions',18,8.277777777777779,8.164229184166455
0061000760,'The Snow Falcon',4,6.0,6.826630256457749
0345412885,'The Truth Machine',4,7.75,7.701630256457749
0440220734,"'Area 51 (Area 51, Book 1)'",8,6.875,7.134420170971833
3492121527,'In Search of (German)',5,7.0,7.290338005740222
349960440X,'Wie ein Vogel im Aquarium. Aus dem Leben eines Managers.',5,6.8,7.17922689462911
340414855X,'Colonia. Der Roman einer Stadt.',4,5.25,6.451630256457749
3492229417,'Der trÃ?Â¤umende Delphin. Eine magische Reise zu dir selbst.',8,7.375,7.467753504305166
3442450179,'Ensel und Krete. Ein MÃ?Â¤rchen aus Zamonien von Hildegunst von Mythenmetz.',5,8.2,7.957004672406888
3596283493,'TraumjÃ?Â¤ger und Goldpfote. Roman.',4,7.25,7.451630256457749
3442448530,'Die HirnkÃ?Â¶nigin.',6,6.0,6.6613042051662
3423128399,'Die Entdeckung der Currywurst.',6,7.5,7.5613042051662
349222539X,'Die LÃ?Â¼ge im Bett.',6,3.6666666666666665,5.2613042051662
3499226375,'Mondscheintarif',16,7.4375,7.4806521025831
3426609061,'House Of God.',8,5.875,6.467753504305167
0380713845,'Mischief : 87th Precent',4,7.25,7.451630256457749
8804470895,'Mese Con Montalbano',6,8.333333333333334,8.0613042051662
0684804212,'MOSES SUPPOSES',4,5.0,6.326630256457749
0060002077,'A Gentleman's Honor',7,7.571428571428571,7.601185641060182
0740718576,'What'S The Number For 911 Again?',4,7.5,7.576630256457749
0451407318,'The Stalking of Kristin: A Father Investigates the Murder of His Daughter',5,8.4,8.068115783518
9728423160,'Nos teus braÃ§os morrerÃ­amos: FicÃ§Ã£o',4,7.0,7.326630256457749
1573223557,'I Wish Someone Were Waiting for Me Somewhere',4,7.25,7.451630256457749
0811214982,'The Red Notebook: True Stories',11,7.818181818181818,7.774202803444133
0316158461,'The Archivist : A Novel',7,8.142857142857142,7.964822004696545
0451453573,'Eric (Discworld Novels (Paperback))',8,8.875,8.467753504305165
0061020656,'Pyramids (Discworld Novels (Paperback))',15,7.133333333333334,7.2427916869295785
0345447980,'Planet of the Apes',9,7.444444444444445,7.508695542435539
038547802X,'Rants',9,7.888888888888889,7.816387850127846
0060162945,'Do Penguins Have Knees?: An Imponderables Book',4,7.75,7.701630256457749
0525945253,'The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant : An Adoption Story',9,8.88888888888889,8.50869554243554
0380974061,'Breach of Duty: A J.P. Beaumont Mystery',5,7.4,7.512560227962444
0446671517,'The Caveman's Valentine',4,7.75,7.701630256457749
0380726246,'Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Paperback))',10,7.1,7.258074432261571
0312969139,'The Hanging Garden',4,7.0,7.326630256457749
0312264127,'The White Bone',5,6.0,6.734782450184666
0151005672,'The Telling',7,8.285714285714286,8.055731095605637
0380792494,'Devil's Claw',11,8.272727272727273,8.107536136777465
0449227898,"'Day of Reckoning: The Stereoscope (Blackstone Chronicles, Part 5)'",4,7.0,7.326630256457749
044922788X,"'In the Shadow of Evil: The Handkerchief (The Blackstone Chronicles , No 4)'",5,6.4,6.957004672406889
0449227863,"'Ashes to Ashes: The Dragon's Flame (Blackstone Chronicles, Part 3)'",4,7.25,7.451630256457749
0449227847,"'Twist of Fate: The Locket (The Blackstone Chronicles, No 2)'",8,6.75,7.0510868376385
0345389220,'Murder in the Place of Anubis (Lord Meren Mysteries (Paperback))',5,8.0,7.845893561295777
1551668769,'With A Southern Touch',11,7.0,7.174202803444133
0786861363,'Knee Deep in Paradise',10,7.5,7.543788717975858
0553801198,'Dream Country',6,7.0,7.2613042051662
0312277032,'Rainlight',4,8.75,8.201630256457749
0895297272,"'Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs & Food Supplements'",11,9.090909090909092,8.707536136777467
0140266259,'The Luckiest Girl in the World',4,7.25,7.451630256457749
0062500872,'The Goddess in the Office : A Personal Energy Guide for the Spiritual Warrior at Work',4,7.25,7.451630256457749
0425165299,'At Risk',4,7.75,7.701630256457749
1893329127,'Popcorn: Hollywood Stories',4,5.5,6.576630256457749
045120915X,'Rain Fall',8,7.125,7.3010868376385
0757300286,'Chicken Soup for the Canadian Soul : Stories to Inspire and Uplift the Hearts of Canadians (Chicken Soup for the Soul)',5,7.2,7.4014491168513326
0060562250,'A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography (A Series of Unfortunate Events)',6,8.833333333333334,8.3613042051662
0345348699,"'The One Tree (The Second Chronicles of Thomas Covenant, Book 2)'",5,5.4,6.401449116851333
0670032565,"'The Waste Lands (The Dark Tower, Book 3)'",5,9.2,8.512560227962442
0684853906,'TERMS OF ENDEARMENT : A Novel',4,9.0,8.326630256457749
0609610996,'The Mammoth Hunters',7,8.285714285714286,8.055731095605637
0316815837,'These Granite Islands',5,7.0,7.290338005740222
0441006108,"'Mattimeo (Redwall, Book 3)'",7,6.571428571428571,6.964822004696545
0440416795,'Harriet the Spy',6,8.333333333333334,8.0613042051662
0440431808,'From the Mixed-Up Files of Mrs. Basil E. Frankweiler',14,8.571428571428571,8.367391225092334
0152047379,'The Borrowers',4,10.0,8.826630256457749
0141301120,'Charlie and the Great Glass Elevator (Puffin Novels)',11,7.909090909090909,7.8408694701108
0345348656,"'Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book 1)'",11,7.7272727272727275,7.707536136777466
0060928514,'Lying on the Couch : A Novel',5,8.0,7.845893561295777
0743247752,'Something Rising (Light and Swift) : A Novel',4,7.0,7.326630256457749
0375401156,'The Diving Bell and the Butterfly : A Memoir of Life in Death',9,7.333333333333333,7.431772465512461
0061020397,'Carpe Jugulum (Discworld Novels (Paperback))',10,7.7,7.686645860833
0425146812,'Second Nature',14,7.571428571428571,7.589613447314555
0451125509,'The Other Woman',9,7.333333333333333,7.431772465512461
0385336454,'Presumption of Death',5,9.2,8.512560227962442
0062517864,'The Monk Downstairs : A Novel',7,8.142857142857142,7.964822004696545
0380731983,'When I Fall in Love',4,8.0,7.826630256457749
0449215237,'Elusive Mrs. Pollifax',4,8.75,8.201630256457749
0764227173,'The Covenant (Abram's Daughters)',7,7.714285714285714,7.692094731969272
0684836270,'EXQUISITE CORPSE',6,7.666666666666667,7.6613042051662
0375503862,'Hens Dancing',4,5.75,6.701630256457749
0804104530,'The Greenlanders',4,7.75,7.701630256457749
0446611727,'Some Girls Do',9,7.888888888888889,7.816387850127846
0590404008,'Hundred Dresses',8,7.75,7.717753504305166
0061099279,'King's Oak',5,7.0,7.290338005740222
0812524012,'Finn Mac Cool',4,7.0,7.326630256457749
0060937262,'Imajica : Featuring New Illustrations and an Appendix',4,7.75,7.701630256457749
0515125024,'Die Trying',4,8.0,7.826630256457749
0843945508,'Bite (Love Spell)',9,6.0,6.508695542435538
0385423586,'Women of Sand and Myrrh',6,6.666666666666667,7.0613042051662
0345383230,'Photographing Fairies',5,6.4,6.957004672406889
0684848155,'UNDERWORLD: A NOVEL',6,7.333333333333333,7.461304205166199
0380709147,'Henry and Beezus (Cleary Reissue)',4,8.0,7.826630256457749
055356823X,'Amanda',5,8.0,7.845893561295777
0553560271,'Shadows',12,7.333333333333333,7.4133151282288745
0380724596,'Coffee Will Make You Black',6,8.0,7.861304205166199
037550219X,'Dave Barry Hits Below the Beltway: A Vicious and Unprovoked Attack on Our Most Cherished Political Institutions',4,6.75,7.201630256457749
0525944885,'The Songcatcher: A Ballad Novel',8,7.0,7.217753504305166
0743242203,'The Boy on the Bus : A Novel',6,4.0,5.4613042051662
0865471185,'West With the Night',21,8.80952380952381,8.62452168206648
0425127923,'Sleeping With the Enemy',8,7.25,7.384420170971833
0684841363,'IN THE MEANTIME : Finding Yourself and the Love You Want',6,6.5,6.9613042051662
0451162331,'Sourcery (Discworld Novels (Paperback))',5,8.8,8.290338005740221
0679753796,"'Dance, Dance, Dance: A Novel'",8,8.625,8.3010868376385
0060172916,'High Tide in Tucson: Essays from Now or Never',12,7.666666666666667,7.6633151282288745
0060001941,'A Tree Grows in Brooklyn',4,8.75,8.201630256457749
0425152499,'Practical Magic',21,8.095238095238095,8.02452168206648
044900578X,"'Welcome to the World, Baby Girl (Ballantine Reader's Circle)'",7,7.428571428571429,7.51027655015109
0679735879,'The Unconsoled',7,6.428571428571429,6.8739129137874535
0425164845,'Glimmer (Berkeley Signature Edition)',4,7.0,7.326630256457749
1558531564,"'Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live & Learn & Pass It on)'",16,8.0,7.9306521025831005
0553344862,'The River Why',9,8.555555555555555,8.277926311666306
060961097X,'The Clan of the Cave Bear',9,9.11111111111111,8.662541696281693
042516246X,'Bitterroot Landing',4,6.5,7.076630256457749
0060925493,'Feather Crowns',5,8.8,8.290338005740221
0679431403,'Poison',5,8.6,8.17922689462911
0395644976,'School for the Blind',7,6.714285714285714,7.055731095605635
0380715929,'Mother Earth Father Sky',15,7.6,7.611212739561157
0316313084,'Annunciation : A Novel',4,7.25,7.451630256457749
3442541689,'SchÃ?Â¶nhauser Allee.',4,6.75,7.201630256457749
0312969198,'A Cold Day in Paradise (Alex McKnight Mysteries (Paperback))',10,7.8,7.758074432261571
0802135331,'Moon Tiger',4,8.0,7.826630256457749
0425195899,'Irish Born',4,9.0,8.326630256457749
0684853302,"'The Touch : A Novel (Mccullough, Colleen)'",6,7.0,7.2613042051662
0446613444,'The Black Ice',13,8.0,7.9184142383330585
0399137769,'Driving Force',8,8.5,8.217753504305165
0399150900,'Capital Crimes',7,7.0,7.237549277423817
0446530891,'Split Second',28,7.464285714285714,7.487907564114438
0380713608,'A Morning for Flamingos',4,7.5,7.576630256457749
0140016481,'Lucky Jim',4,8.0,7.826630256457749
038073267X,'Sacred and Profane (Peter Decker & Rina Lazarus Novels (Paperback))',9,8.444444444444445,8.20100323474323
0373483422,'Long Tall Texan Summer',4,8.75,8.201630256457749
0061091316,'Lost Boys',20,7.85,7.817210085485916
0778320359,'The Ocean Between Us (Mira)',4,8.25,7.951630256457749
3423084049,'Der Englishche Patient',8,6.625,6.967753504305166
0446400335,'Pennies on a Dead Woman's Eyes',5,6.2,6.845893561295777
0786889187,'Cadillac Jukebox (Dave Robicheaux Mysteries (Paperback))',8,7.875,7.8010868376385
0393040372,'The Bear Comes Home',4,6.5,7.076630256457749
0380816849,'Dead North: An Alaska Mystery',6,7.333333333333333,7.461304205166199
0929264576,'You Might Be a Redneck If...',6,8.5,8.1613042051662
084394854X,'Wicked Angel',4,7.0,7.326630256457749
3453099737,'Azrael.',8,7.0,7.217753504305166
3257230230,'Kalt Ist Der Abendhauch',5,8.0,7.845893561295777
3442433614,'Faserland',6,6.5,6.9613042051662
3499226960,'Der Himmel unter der Stadt.',5,6.8,7.17922689462911
3462028189,'Crazy',19,5.7368421052631575,6.070132263115738
0613271785,'Tara Road',5,9.0,8.401449116851332
0609809105,"'I, Elizabeth: A Novel'",4,8.75,8.201630256457749
0553268929,'The Great Santini',17,7.823529411764706,7.791097240555333
0892964472,'Shooting at Loons (Deborah Knott Mysteries (Hardcover))',4,6.5,7.076630256457749
0399142649,'The Maze',6,6.5,6.9613042051662
0142001422,'The Pickup',4,7.0,7.326630256457749
0440201969,'Bluebeard',14,8.714285714285714,8.478502336203444
0805000321,'A Fine and Pleasant Misery',4,8.0,7.826630256457749
0805000305,"'They Shoot Canoes, Don't They?'",6,7.5,7.5613042051662
0805001115,'The Grasshopper Trap',7,8.428571428571429,8.146640186514727
0805013407,'The Night the Bear Ate Goombaw',9,8.666666666666666,8.354849388589383
0805009124,'Rubber Legs and White Tail-Hairs',6,6.833333333333333,7.1613042051662
0394823370,'The Lorax',10,9.8,9.186645860833
0380767600,'Lover in the Rough',4,5.75,6.701630256457749
0440775825,'Ralph S. Mouse',6,9.0,8.461304205166199
0717283534,'Lion King Disney',6,8.166666666666666,7.961304205166199
0717283208,'Prince and the Pauper Walt Disney',9,7.666666666666667,7.662541696281692
0679967389,"'Arthur's Reading Race (Step-Into-Reading, Step 3)'",5,8.2,7.957004672406888
0307123200,'Grover's Book of Cute Things to Touch (Golden Sturdy Shape)',4,7.25,7.451630256457749
0553055739,"'Mickey Meets the Giant (Walt Disney's Fun-to-Read Library, #1)'",4,7.5,7.576630256457749
0394826264,"'Walt Disney's Pinocchio and His Puppet Show Adventure (Disney's Wonderful World of Reading Series, Number 10)'",4,7.75,7.701630256457749
030712584X,'Just Me and My Mom (A Little Critter Book)',4,7.75,7.701630256457749
0590409891,'White Snow Bright Snow',4,7.0,7.326630256457749
1567189644,'Llewellyn's 2001 Moon Sign Book and Gardening Almanac',4,8.75,8.201630256457749
157062187X,'A Brief History of Everything',4,7.5,7.576630256457749
0898154901,'The Moosewood Cookbook',7,8.714285714285714,8.328458368332909
0679781382,'Asylum (Vintage Contemporaries)',7,7.285714285714286,7.4193674592419985
0684842696,'UNDERWORLD',16,7.1875,7.2806521025831
0609600664,'Dave Barry Is from Mars and Venus',5,7.8,7.734782450184666
0553244582,'Zen and the Art of Motorcycle Maintenance',4,9.75,8.701630256457749
0345367413,'Setting Free the Bears',4,7.75,7.701630256457749
1881273156,'The Five Love Languages: Five Love Languages',16,8.4375,8.2806521025831
1561706086,'The Indigo Children: The New Kids Have Arrived',4,7.75,7.701630256457749
039480077X,'Horton Hatches the Egg',4,9.5,8.576630256457749
0201135493,'The Mensa Genius Quiz-A-Day Book',4,7.25,7.451630256457749
0786012633,'Buried Memories',6,7.666666666666667,7.6613042051662
0441748600,'To Sail Beyond the Sunset',10,8.3,8.115217289404429
0380978563,'Home for the Holidays',5,6.8,7.17922689462911
1558749780,'Chicken Soup for the Teacher's Soul: Stories to Open the Hearts and Rekindle the Spirit of Educators',5,8.8,8.290338005740221
0747274185,'Smoke and Mirrors',4,8.25,7.951630256457749
0345325222,'Ride the Wind',4,8.0,7.826630256457749
0670891592,'The Second Silence',5,5.4,6.401449116851333
0517064871,'Dean R. Koontz: Three Complete Novels : The Servants of Twilight,9,8.222222222222221,8.047157080897076
0553295284,'Otherness',4,6.75,7.201630256457749
0345421949,'Roads Not Taken: Tales of Alternate History',8,5.75,6.384420170971833
0330246674,'Porterhouse Blue',4,8.25,7.951630256457749
0141300477,'Wicked!: All Six Parts in One Book: Single Volume Containing All 6 Parts',4,8.25,7.951630256457749
0345362470,'Jack the Bodiless (Galactic Milieu Trilogy)',4,8.0,7.826630256457749
0316154059,'City of Bones',34,7.823529411764706,7.805606369780579
0201632950,'Mama Makes Up Her Mind: And Other Dangers of Southern Living',7,6.857142857142857,7.146640186514727
0684814897,'FINAL JEOPARDY (Alexandra Cooper Mysteries (Hardcover))',4,7.75,7.701630256457749
0671673661,'I'LL BE SEEING YOU',12,7.666666666666667,7.6633151282288745
0451190009,'Falsely Accused',6,8.5,8.1613042051662
1551660490,'Two Alone',4,6.0,6.826630256457749
0060000961,'Windtalkers',6,6.666666666666667,7.0613042051662
0425174379,'Other People's Children',6,7.666666666666667,7.6613042051662
0399138994,'Mr. Murder',6,8.333333333333334,8.0613042051662
0517887940,'Feng Shui Step by Step: Arranging Your Home for Health and Happiness-With Personalized Astrological Charts',6,7.0,7.2613042051662
0440117658,'Deadeye Dick',11,7.818181818181818,7.774202803444133
0802140122,'Twelve',9,7.222222222222222,7.354849388589384
0375406522,'Otherwise Engaged : a Novel',6,6.5,6.9613042051662
0743400445,"'The Faith Trials, Vol. 1'",4,6.0,6.826630256457749
0767917413,"'I Don't Mean to Be Rude, But... : Backstage Gossip from American Idol & the Secrets that Can Make You a Star'",6,6.833333333333333,7.1613042051662
0385494505,'In the Drink',5,6.6,7.0681157835179995
0894808850,'Jewish As a Second Language',5,6.0,6.734782450184666
0684825406,'The BLACK ALBUM',5,7.8,7.734782450184666
0399143661,'Election',8,6.875,7.134420170971833
0156787326,'Room of One's Own',4,9.25,8.451630256457749
0590298380,'Amalia (California Diaries)',4,7.25,7.451630256457749
0140062718,'The Rebel Angels',10,7.6,7.615217289404429
0451527666,'Ethan Frome (Signet Classics (Paperback))',5,5.8,6.623671339073555
1558500510,'365 Tv-Free Activities You Can Do With Your Child',4,9.25,8.451630256457749
0671748416,'The Way Men Act: A Novel',5,7.4,7.512560227962444
0156005042,'But I Love You Anyway (Harvest American Writing)',5,7.6,7.623671339073555
0140112529,'Eighty-Sixed (Contemporary Amer Fiction)',4,7.75,7.701630256457749
067156773X,'White Crosses',7,7.428571428571429,7.51027655015109
1555837336,'Screening Party',7,9.285714285714286,8.692094731969272
0571195709,'Intimacy',4,6.0,6.826630256457749
0802138004,'The Toughest Indian in the World',8,7.75,7.717753504305166
0345315588,'Childhood's End',4,9.25,8.451630256457749
0582077842,'The Importance of Being Earnest (Longman Literature)',4,9.5,8.576630256457749
0553211447,'Notes from Underground (Bantam Classic)',7,7.857142857142857,7.783003822878364
1853260568,'Persuasion (Wordsworth Collection)',7,7.714285714285714,7.692094731969272
1558742913,'Chicken Soup for the Soul (Chicken Soup for the Soul Series  (Cloth))',7,7.285714285714286,7.4193674592419985
0374519129,'The Small Rain : A Novel',4,7.5,7.576630256457749
0060170166,'The Infinite Plan: A Novel',4,7.75,7.701630256457749
0826328091,'The Education of Little Tree',4,8.5,8.076630256457749
0451524357,'Complete Fairy Tales of Oscar Wilde',6,7.666666666666667,7.6613042051662
0451521951,'The Count of Monte Cristo',16,7.5,7.5306521025831
0375405445,'Founding Brothers: The Revolutionary Generation',10,7.1,7.258074432261571
042519390X,'The Perils of Paella',4,6.5,7.076630256457749
0767908155,"'The Golden Ratio: The Story of Phi, the World's Most Astonishing Number'",4,7.5,7.576630256457749
042519311X,'Doctored Evidence',5,8.0,7.845893561295777
0892967803,'Last Lessons of Summer',5,8.2,7.957004672406888
038549274X,'A Sudden Change of Heart',6,6.333333333333333,6.861304205166199
0316899992,"'River, Cross My Heart'",15,7.466666666666667,7.505949581666421
1561840564,'Prometheus Rising',6,9.666666666666666,8.8613042051662
3257229909,'Venezianische Scharade. Commissario Brunettis dritter Fall.',12,7.583333333333333,7.6008151282288745
0060519134,'Savannah Blues',18,7.333333333333333,7.391501911439182
0440409462,"'Here's to You, Rachel Robinson'",5,6.8,7.17922689462911
0439063361,'Snail Mail No More',4,7.75,7.701630256457749
0440918057,'Down a Dark Hall (Laurel Leaf Books)',5,8.0,7.845893561295777
0140444416,'The Divine Comedy: Inferno (Penguin Classics)',7,8.142857142857142,7.964822004696545
0156030241,'Like the Red Panda (Harvest Book)',4,7.5,7.576630256457749
